,goog_publishedat,goog_sentiment,goog_sentiment_score
4771,2023-02-27,negative,0.8301607370376587
4772,2023-02-27,neutral,0.0
4773,2023-02-27,neutral,0.0
4774,2023-02-26,neutral,0.0
4775,2023-02-26,neutral,0.0
4776,2023-02-26,neutral,0.0
4777,2023-02-26,neutral,0.0
4778,2023-02-26,positive,0.9999971389770508
4779,2023-02-25,neutral,0.0
4780,2023-02-25,neutral,0.0
4781,2023-02-25,neutral,0.0
4782,2023-02-25,positive,1.0
4783,2023-02-25,neutral,0.0
4784,2023-02-24,negative,0.9964738488197327
4785,2023-02-24,neutral,0.0
4786,2023-02-24,positive,0.9999592304229736
4787,2023-02-24,negative,0.97597336769104
4788,2023-02-24,neutral,0.0
4789,2023-02-23,neutral,0.0
4790,2023-02-23,neutral,0.0
4791,2023-02-23,neutral,0.0
4792,2023-02-23,neutral,0.0
4793,2023-02-23,neutral,0.0
4794,2023-02-22,neutral,0.0
4795,2023-02-22,neutral,0.0
4796,2023-02-22,neutral,0.0
4797,2023-02-21,positive,0.962203860282898
4798,2023-02-21,neutral,0.0
4799,2023-02-21,neutral,0.0
4800,2023-02-21,neutral,0.0
4801,2023-02-21,neutral,0.0
4802,2023-02-20,neutral,0.0
4803,2023-02-20,neutral,0.0
4804,2023-02-20,neutral,0.0
4805,2023-02-20,neutral,0.0
4806,2023-02-20,neutral,0.0
4807,2023-02-19,neutral,0.0
4808,2023-02-19,neutral,0.0
4809,2023-02-19,neutral,0.0
4810,2023-02-19,neutral,0.0
4811,2023-02-19,negative,0.8852900266647339
4812,2023-02-18,positive,0.8634452223777771
4813,2023-02-18,neutral,0.0
4814,2023-02-18,neutral,0.0
4815,2023-02-18,neutral,0.0
4816,2023-02-18,negative,0.9782060384750366
4817,2023-02-17,neutral,0.0
4818,2023-02-17,negative,0.9144473671913147
4819,2023-02-17,neutral,0.0
4820,2023-02-17,neutral,0.0
4821,2023-02-17,positive,0.9921890497207642
4822,2023-02-16,positive,0.9999949932098389
4823,2023-02-16,neutral,0.0
4824,2023-02-16,neutral,0.0
4825,2023-02-16,neutral,0.0
4826,2023-02-16,neutral,0.0
4827,2023-02-15,neutral,0.0
4828,2023-02-15,neutral,0.0
4829,2023-02-15,neutral,0.0
4830,2023-02-15,neutral,0.0
4831,2023-02-15,neutral,0.0
4832,2023-02-14,negative,0.9999932050704956
4833,2023-02-14,neutral,0.0
4834,2023-02-14,neutral,0.0
4835,2023-02-14,neutral,0.0
4836,2023-02-14,neutral,0.0
4837,2023-02-13,positive,0.9999986886978149
4838,2023-02-13,neutral,0.0
4839,2023-02-13,neutral,0.0
4840,2023-02-13,negative,0.9998185038566589
4841,2023-02-13,neutral,0.0
4842,2023-02-12,positive,0.9999903440475464
4843,2023-02-12,positive,0.999997615814209
4844,2023-02-12,neutral,0.0
4845,2023-02-12,neutral,0.0
4846,2023-02-12,neutral,0.0
4847,2023-02-11,neutral,0.0
4848,2023-02-11,neutral,0.0
4849,2023-02-11,negative,0.9999949932098389
4850,2023-02-11,negative,0.9999890327453613
4851,2023-02-11,positive,0.9980744123458862
4852,2023-02-10,positive,0.9653548002243042
4853,2023-02-10,neutral,0.0
4854,2023-02-10,negative,0.6550988554954529
4855,2023-02-10,neutral,0.0
4856,2023-02-10,neutral,0.0
4857,2023-02-09,neutral,0.0
4858,2023-02-09,neutral,0.0
4859,2023-02-09,positive,0.9420516490936279
4860,2023-02-09,neutral,0.0
4861,2023-02-09,neutral,0.0
4862,2023-02-08,negative,0.999992847442627
4863,2023-02-08,positive,0.9765620827674866
4864,2023-02-08,positive,0.9999767541885376
4865,2023-02-08,neutral,0.0
4866,2023-02-08,neutral,0.0
4867,2023-02-07,neutral,0.0
4868,2023-02-07,neutral,0.0
4869,2023-02-07,negative,0.7924478650093079
4870,2023-02-07,positive,0.8299165368080139
4871,2023-02-07,neutral,0.0
4872,2023-02-06,neutral,0.0
4873,2023-02-06,neutral,0.0
4874,2023-02-06,neutral,0.0
4875,2023-02-06,neutral,0.0
4876,2023-02-06,neutral,0.0
4877,2023-02-05,neutral,0.0
4878,2023-02-05,neutral,0.0
4879,2023-02-05,neutral,0.0
4880,2023-02-05,neutral,0.0
4881,2023-02-05,neutral,0.0
4882,2023-02-04,neutral,0.0
4883,2023-02-04,neutral,0.0
4884,2023-02-04,negative,0.9961404204368591
4885,2023-02-04,neutral,0.0
4886,2023-02-04,positive,0.999847412109375
4887,2023-02-03,positive,0.647172749042511
4888,2023-02-03,positive,0.9935353994369507
4889,2023-02-03,neutral,0.0
4890,2023-02-03,neutral,0.0
4891,2023-02-03,neutral,0.0
4892,2023-02-02,neutral,0.0
4893,2023-02-02,neutral,0.0
4894,2023-02-02,negative,0.999982476234436
4895,2023-02-02,neutral,0.0
4896,2023-02-02,neutral,0.0
4897,2023-02-01,neutral,0.0
4898,2023-02-01,positive,0.7752978801727295
4899,2023-02-01,neutral,0.0
4900,2023-02-01,negative,0.9999943971633911
4901,2023-02-01,neutral,0.0
4902,2023-01-31,negative,0.9998250603675842
4903,2023-01-31,neutral,0.0
4904,2023-01-31,negative,0.9947577118873596
4905,2023-01-31,neutral,0.0
4906,2023-01-31,positive,0.9999949932098389
4907,2023-01-30,neutral,0.0
4908,2023-01-30,neutral,0.0
4909,2023-01-30,neutral,0.0
4910,2023-01-30,neutral,0.0
4911,2023-01-30,negative,0.9993869066238403
4912,2023-01-29,neutral,0.0
4913,2023-01-29,neutral,0.0
4914,2023-01-29,negative,0.9987917542457581
4915,2023-01-29,neutral,0.0
4916,2023-01-29,neutral,0.0
4917,2023-01-28,neutral,0.0
4918,2023-01-28,neutral,0.0
4919,2023-01-28,neutral,0.0
4920,2023-01-28,neutral,0.0
4921,2023-01-28,neutral,0.0
4922,2023-01-27,neutral,0.0
4923,2023-01-27,neutral,0.0
4924,2023-01-27,neutral,0.0
4925,2023-01-27,neutral,0.0
4926,2023-01-27,neutral,0.0
4927,2023-01-26,neutral,0.0
4928,2023-01-26,neutral,0.0
4929,2023-01-26,neutral,0.0
4930,2023-01-26,neutral,0.0
4931,2023-01-26,neutral,0.0
4932,2023-01-25,neutral,0.0
4933,2023-01-25,negative,0.9335623979568481
4934,2023-01-25,neutral,0.0
4935,2023-01-25,neutral,0.0
4936,2023-01-25,negative,0.5896353721618652
4937,2023-01-24,neutral,0.0
4938,2023-01-24,neutral,0.0
4939,2023-01-24,neutral,0.0
4940,2023-01-24,negative,0.992158055305481
4941,2023-01-24,neutral,0.0
4942,2023-01-23,neutral,0.0
4943,2023-01-23,neutral,0.0
4944,2023-01-23,neutral,0.0
4945,2023-01-23,neutral,0.0
4946,2023-01-23,neutral,0.0
4947,2023-01-22,neutral,0.0
4948,2023-01-22,neutral,0.0
4949,2023-01-22,neutral,0.0
4950,2023-01-22,neutral,0.0
4951,2023-01-22,neutral,0.0
4952,2023-01-21,negative,0.9097804427146912
4953,2023-01-21,neutral,0.0
4954,2023-01-21,neutral,0.0
4955,2023-01-21,positive,0.9469199180603027
4956,2023-01-21,neutral,0.0
4957,2023-01-20,neutral,0.0
4958,2023-01-20,negative,0.9997339844703674
4959,2023-01-20,neutral,0.0
4960,2023-01-20,neutral,0.0
4961,2023-01-20,positive,0.9999994039535522
4962,2023-01-19,neutral,0.0
4963,2023-01-19,neutral,0.0
4964,2023-01-19,positive,0.6897615194320679
4965,2023-01-19,neutral,0.0
4966,2023-01-19,neutral,0.0
4967,2023-01-18,neutral,0.0
4968,2023-01-18,negative,0.995963454246521
4969,2023-01-18,neutral,0.0
4970,2023-01-18,negative,0.791927695274353
4971,2023-01-18,neutral,0.0
4972,2023-01-17,neutral,0.0
4973,2023-01-17,positive,0.9999929666519165
4974,2023-01-17,neutral,0.0
4975,2023-01-17,neutral,0.0
4976,2023-01-17,neutral,0.0
4977,2023-01-16,neutral,0.0
4978,2023-01-16,neutral,0.0
4979,2023-01-16,neutral,0.0
4980,2023-01-16,neutral,0.0
4981,2023-01-16,neutral,0.0
4982,2023-01-15,neutral,0.0
4983,2023-01-15,neutral,0.0
4984,2023-01-15,negative,0.9999948740005493
4985,2023-01-15,positive,0.7138575315475464
4986,2023-01-15,neutral,0.0
4987,2023-01-14,positive,0.9725693464279175
4988,2023-01-14,positive,0.9875841736793518
4989,2023-01-14,positive,0.970088005065918
4990,2023-01-14,negative,0.9939853549003601
4991,2023-01-14,neutral,0.0
4992,2023-01-13,negative,0.9999984502792358
4993,2023-01-13,neutral,0.0
4994,2023-01-13,positive,0.9956955909729004
4995,2023-01-13,neutral,0.0
4996,2023-01-13,negative,0.9904041290283203
4997,2023-01-12,neutral,0.0
4998,2023-01-12,neutral,0.0
4999,2023-01-12,neutral,0.0
5000,2023-01-12,neutral,0.0
5001,2023-01-12,neutral,0.0
5002,2023-01-11,positive,0.9999735355377197
5003,2023-01-11,negative,0.9999995231628418
5004,2023-01-11,neutral,0.0
5005,2023-01-11,neutral,0.0
5006,2023-01-11,neutral,0.0
5007,2023-01-10,neutral,0.0
5008,2023-01-10,negative,0.8017279505729675
5009,2023-01-10,positive,0.9999853372573853
5010,2023-01-10,neutral,0.0
5011,2023-01-10,negative,0.9599950909614563
5012,2023-01-09,neutral,0.0
5013,2023-01-09,neutral,0.0
5014,2023-01-09,neutral,0.0
5015,2023-01-09,neutral,0.0
5016,2023-01-09,neutral,0.0
5017,2023-01-08,neutral,0.0
5018,2023-01-08,neutral,0.0
5019,2023-01-08,positive,1.0
5020,2023-01-08,neutral,0.0
5021,2023-01-08,negative,0.9999290704727173
5022,2023-01-07,neutral,0.0
5023,2023-01-07,neutral,0.0
5024,2023-01-07,neutral,0.0
5025,2023-01-07,neutral,0.0
5026,2023-01-07,neutral,0.0
5027,2023-01-06,positive,0.9999840259552002
5028,2023-01-06,neutral,0.0
5029,2023-01-06,neutral,0.0
5030,2023-01-06,neutral,0.0
5031,2023-01-06,neutral,0.0
5032,2023-01-05,positive,0.9981904625892639
5033,2023-01-05,positive,1.0
5034,2023-01-05,neutral,0.0
5035,2023-01-05,positive,0.9999992847442627
5036,2023-01-05,negative,0.9999641180038452
5037,2023-01-04,positive,1.0
5038,2023-01-04,neutral,0.0
5039,2023-01-04,neutral,0.0
5040,2023-01-04,neutral,0.0
5041,2023-01-04,neutral,0.0
5042,2023-01-03,neutral,0.0
5043,2023-01-03,neutral,0.0
5044,2023-01-03,negative,0.8840482234954834
5045,2023-01-03,neutral,0.0
5046,2023-01-03,neutral,0.0
5047,2023-01-02,positive,0.9999942779541016
5048,2023-01-02,neutral,0.0
5049,2023-01-02,neutral,0.0
5050,2023-01-02,neutral,0.0
5051,2023-01-02,positive,1.0
5052,2023-01-01,neutral,0.0
5053,2023-01-01,neutral,0.0
5054,2023-01-01,positive,0.994928240776062
5055,2023-01-01,neutral,0.0
5056,2023-01-01,neutral,0.0
5057,2022-12-31,neutral,0.0
5058,2022-12-31,neutral,0.0
5059,2022-12-31,neutral,0.0
5060,2022-12-31,neutral,0.0
5061,2022-12-31,neutral,0.0
5062,2022-12-30,neutral,0.0
5063,2022-12-30,neutral,0.0
5064,2022-12-30,neutral,0.0
5065,2022-12-30,negative,0.9205112457275391
5066,2022-12-30,neutral,0.0
5067,2022-12-29,neutral,0.0
5068,2022-12-29,neutral,0.0
5069,2022-12-29,neutral,0.0
5070,2022-12-29,neutral,0.0
5071,2022-12-29,negative,0.9999958276748657
5072,2022-12-28,neutral,0.0
5073,2022-12-28,negative,0.9968472123146057
5074,2022-12-28,neutral,0.0
5075,2022-12-28,negative,0.7016739845275879
5076,2022-12-28,neutral,0.0
5077,2022-12-27,neutral,0.0
5078,2022-12-27,neutral,0.0
5079,2022-12-27,neutral,0.0
5080,2022-12-27,neutral,0.0
5081,2022-12-27,neutral,0.0
5082,2022-12-26,neutral,0.0
5083,2022-12-26,neutral,0.0
5084,2022-12-26,positive,0.9999918937683105
5085,2022-12-26,neutral,0.0
5086,2022-12-26,positive,0.9947082996368408
5087,2022-12-25,neutral,0.0
5088,2022-12-25,neutral,0.0
5089,2022-12-25,neutral,0.0
5090,2022-12-25,positive,0.5956788659095764
5091,2022-12-25,neutral,0.0
5092,2022-12-24,neutral,0.0
5093,2022-12-24,neutral,0.0
5094,2022-12-24,neutral,0.0
5095,2022-12-24,positive,0.9999936819076538
5096,2022-12-24,positive,0.5836172699928284
5097,2022-12-23,neutral,0.0
5098,2022-12-23,neutral,0.0
5099,2022-12-23,neutral,0.0
5100,2022-12-23,negative,0.9851673245429993
5101,2022-12-23,neutral,0.0
5102,2022-12-22,neutral,0.0
5103,2022-12-22,neutral,0.0
5104,2022-12-22,neutral,0.0
5105,2022-12-22,positive,0.9942917823791504
5106,2022-12-22,neutral,0.0
5107,2022-12-21,neutral,0.0
5108,2022-12-21,neutral,0.0
5109,2022-12-21,positive,0.999993085861206
5110,2022-12-21,neutral,0.0
5111,2022-12-21,neutral,0.0
5112,2022-12-20,neutral,0.0
5113,2022-12-20,neutral,0.0
5114,2022-12-20,neutral,0.0
5115,2022-12-20,positive,0.9992778897285461
5116,2022-12-20,positive,0.9728876352310181
5117,2022-12-19,neutral,0.0
5118,2022-12-19,neutral,0.0
5119,2022-12-19,positive,0.9986901879310608
5120,2022-12-19,neutral,0.0
5121,2022-12-19,neutral,0.0
5122,2022-12-18,neutral,0.0
5123,2022-12-18,neutral,0.0
5124,2022-12-18,positive,0.9998552799224854
5125,2022-12-18,neutral,0.0
5126,2022-12-18,neutral,0.0
5127,2022-12-17,negative,0.7410168051719666
5128,2022-12-17,neutral,0.0
5129,2022-12-17,positive,0.9999974966049194
5130,2022-12-17,neutral,0.0
5131,2022-12-17,neutral,0.0
5132,2022-12-16,positive,1.0
5133,2022-12-16,neutral,0.0
5134,2022-12-16,neutral,0.0
5135,2022-12-16,neutral,0.0
5136,2022-12-16,neutral,0.0
5137,2022-12-15,neutral,0.0
5138,2022-12-15,neutral,0.0
5139,2022-12-15,neutral,0.0
5140,2022-12-15,neutral,0.0
5141,2022-12-15,neutral,0.0
5142,2022-12-14,neutral,0.0
5143,2022-12-14,neutral,0.0
5144,2022-12-14,positive,0.9882235527038574
5145,2022-12-14,neutral,0.0
5146,2022-12-14,neutral,0.0
5147,2022-12-13,neutral,0.0
5148,2022-12-13,neutral,0.0
5149,2022-12-13,neutral,0.0
5150,2022-12-13,neutral,0.0
5151,2022-12-13,negative,0.5325172543525696
5152,2022-12-12,neutral,0.0
5153,2022-12-12,neutral,0.0
5154,2022-12-12,neutral,0.0
5155,2022-12-12,positive,0.9999853372573853
5156,2022-12-12,neutral,0.0
5157,2022-12-11,positive,0.999975323677063
5158,2022-12-11,neutral,0.0
5159,2022-12-11,neutral,0.0
5160,2022-12-11,neutral,0.0
5161,2022-12-11,neutral,0.0
5162,2022-12-10,neutral,0.0
5163,2022-12-10,positive,0.6640539169311523
5164,2022-12-10,neutral,0.0
5165,2022-12-10,negative,0.9999977350234985
5166,2022-12-10,positive,0.9999874830245972
5167,2022-12-09,neutral,0.0
5168,2022-12-09,neutral,0.0
5169,2022-12-09,neutral,0.0
5170,2022-12-09,neutral,0.0
5171,2022-12-09,negative,0.8037495017051697
5172,2022-12-08,neutral,0.0
5173,2022-12-08,positive,0.9998453855514526
5174,2022-12-08,negative,0.9980620741844177
5175,2022-12-08,neutral,0.0
5176,2022-12-08,neutral,0.0
5177,2022-12-07,neutral,0.0
5178,2022-12-07,neutral,0.0
5179,2022-12-07,neutral,0.0
5180,2022-12-07,neutral,0.0
5181,2022-12-07,neutral,0.0
5182,2022-12-06,neutral,0.0
5183,2022-12-06,neutral,0.0
5184,2022-12-06,neutral,0.0
5185,2022-12-06,neutral,0.0
5186,2022-12-06,neutral,0.0
5187,2022-12-05,neutral,0.0
5188,2022-12-05,neutral,0.0
5189,2022-12-05,neutral,0.0
5190,2022-12-05,neutral,0.0
5191,2022-12-05,positive,0.9797646999359131
5192,2022-12-04,neutral,0.0
5193,2022-12-04,neutral,0.0
5194,2022-12-04,neutral,0.0
5195,2022-12-04,neutral,0.0
5196,2022-12-04,neutral,0.0
5197,2022-12-03,neutral,0.0
5198,2022-12-03,neutral,0.0
5199,2022-12-03,neutral,0.0
5200,2022-12-03,positive,0.9999985694885254
5201,2022-12-03,neutral,0.0
5202,2022-12-02,neutral,0.0
5203,2022-12-02,neutral,0.0
5204,2022-12-02,neutral,0.0
5205,2022-12-02,neutral,0.0
5206,2022-12-02,neutral,0.0
5207,2022-12-01,neutral,0.0
5208,2022-12-01,neutral,0.0
5209,2022-12-01,neutral,0.0
5210,2022-12-01,neutral,0.0
5211,2022-12-01,neutral,0.0
5212,2022-11-30,neutral,0.0
5213,2022-11-30,neutral,0.0
5214,2022-11-30,neutral,0.0
5215,2022-11-30,neutral,0.0
5216,2022-11-30,negative,0.7374495267868042
5217,2022-11-29,negative,0.9861778020858765
5218,2022-11-29,neutral,0.0
5219,2022-11-29,neutral,0.0
5220,2022-11-29,neutral,0.0
5221,2022-11-29,positive,0.643043577671051
5222,2022-11-28,neutral,0.0
5223,2022-11-28,neutral,0.0
5224,2022-11-28,neutral,0.0
5225,2022-11-28,negative,0.9895246624946594
5226,2022-11-28,neutral,0.0
5227,2022-11-27,neutral,0.0
5228,2022-11-27,positive,0.9999998807907104
5229,2022-11-27,negative,0.890519380569458
5230,2022-11-27,neutral,0.0
5231,2022-11-27,neutral,0.0
5232,2022-11-26,positive,0.5310397744178772
5233,2022-11-26,neutral,0.0
5234,2022-11-26,positive,0.9999978542327881
5235,2022-11-26,neutral,0.0
5236,2022-11-26,neutral,0.0
5237,2022-11-25,neutral,0.0
5238,2022-11-25,neutral,0.0
5239,2022-11-25,neutral,0.0
5240,2022-11-25,neutral,0.0
5241,2022-11-25,neutral,0.0
5242,2022-11-24,neutral,0.0
5243,2022-11-24,neutral,0.0
5244,2022-11-24,neutral,0.0
5245,2022-11-24,neutral,0.0
5246,2022-11-24,neutral,0.0
5247,2022-11-23,positive,0.9999885559082031
5248,2022-11-23,neutral,0.0
5249,2022-11-23,neutral,0.0
5250,2022-11-23,neutral,0.0
5251,2022-11-23,neutral,0.0
5252,2022-11-22,negative,0.9999977350234985
5253,2022-11-22,neutral,0.0
5254,2022-11-22,neutral,0.0
5255,2022-11-22,negative,0.9992233514785767
5256,2022-11-22,neutral,0.0
5257,2022-11-21,neutral,0.0
5258,2022-11-21,neutral,0.0
5259,2022-11-21,negative,0.5545119047164917
5260,2022-11-21,neutral,0.0
5261,2022-11-21,negative,0.9999996423721313
5262,2022-11-20,neutral,0.0
5263,2022-11-20,neutral,0.0
5264,2022-11-20,positive,0.9996060729026794
5265,2022-11-20,neutral,0.0
5266,2022-11-20,neutral,0.0
5267,2022-11-19,positive,0.9986724853515625
5268,2022-11-19,positive,0.8772677779197693
5269,2022-11-19,neutral,0.0
5270,2022-11-19,neutral,0.0
5271,2022-11-19,neutral,0.0
5272,2022-11-18,neutral,0.0
5273,2022-11-18,neutral,0.0
5274,2022-11-18,neutral,0.0
5275,2022-11-18,neutral,0.0
5276,2022-11-18,positive,0.6839529275894165
5277,2022-11-17,positive,0.9999997615814209
5278,2022-11-17,neutral,0.0
5279,2022-11-17,neutral,0.0
5280,2022-11-17,neutral,0.0
5281,2022-11-17,neutral,0.0
5282,2022-11-16,neutral,0.0
5283,2022-11-16,neutral,0.0
5284,2022-11-16,neutral,0.0
5285,2022-11-16,positive,0.9999905824661255
5286,2022-11-16,negative,0.9423831701278687
5287,2022-11-15,positive,0.9607614278793335
5288,2022-11-15,neutral,0.0
5289,2022-11-15,positive,0.9951854348182678
5290,2022-11-15,neutral,0.0
5291,2022-11-15,neutral,0.0
5292,2022-11-14,neutral,0.0
5293,2022-11-14,negative,0.6128135919570923
5294,2022-11-14,neutral,0.0
5295,2022-11-14,neutral,0.0
5296,2022-11-14,neutral,0.0
5297,2022-11-13,neutral,0.0
5298,2022-11-13,neutral,0.0
5299,2022-11-13,neutral,0.0
5300,2022-11-13,neutral,0.0
5301,2022-11-13,negative,0.9999984502792358
5302,2022-11-12,negative,0.9563010931015015
5303,2022-11-12,positive,0.9999916553497314
5304,2022-11-12,neutral,0.0
5305,2022-11-12,neutral,0.0
5306,2022-11-12,neutral,0.0
5307,2022-11-11,negative,0.8208691477775574
5308,2022-11-11,neutral,0.0
5309,2022-11-11,neutral,0.0
5310,2022-11-11,neutral,0.0
5311,2022-11-11,neutral,0.0
5312,2022-11-10,neutral,0.0
5313,2022-11-10,neutral,0.0
5314,2022-11-10,negative,0.9968114495277405
5315,2022-11-10,neutral,0.0
5316,2022-11-10,neutral,0.0
5317,2022-11-09,neutral,0.0
5318,2022-11-09,positive,0.6984877586364746
5319,2022-11-09,neutral,0.0
5320,2022-11-09,negative,0.999855637550354
5321,2022-11-09,neutral,0.0
5322,2022-11-08,neutral,0.0
5323,2022-11-08,neutral,0.0
5324,2022-11-08,neutral,0.0
5325,2022-11-08,neutral,0.0
5326,2022-11-08,neutral,0.0
5327,2022-11-07,neutral,0.0
5328,2022-11-07,neutral,0.0
5329,2022-11-07,neutral,0.0
5330,2022-11-07,neutral,0.0
5331,2022-11-07,neutral,0.0
5332,2022-11-06,neutral,0.0
5333,2022-11-06,neutral,0.0
5334,2022-11-06,neutral,0.0
5335,2022-11-06,neutral,0.0
5336,2022-11-06,negative,0.9979290962219238
5337,2022-11-05,neutral,0.0
5338,2022-11-05,neutral,0.0
5339,2022-11-05,neutral,0.0
5340,2022-11-05,neutral,0.0
5341,2022-11-05,positive,0.63405442237854
5342,2022-11-04,neutral,0.0
5343,2022-11-04,negative,0.9681938886642456
5344,2022-11-04,neutral,0.0
5345,2022-11-04,neutral,0.0
5346,2022-11-04,neutral,0.0
5347,2022-11-03,positive,0.8340071439743042
5348,2022-11-03,neutral,0.0
5349,2022-11-03,neutral,0.0
5350,2022-11-03,neutral,0.0
5351,2022-11-03,neutral,0.0
5352,2022-11-02,neutral,0.0
5353,2022-11-02,neutral,0.0
5354,2022-11-02,neutral,0.0
5355,2022-11-02,neutral,0.0
5356,2022-11-02,neutral,0.0
5357,2022-11-01,neutral,0.0
5358,2022-11-01,neutral,0.0
5359,2022-11-01,neutral,0.0
5360,2022-11-01,neutral,0.0
5361,2022-11-01,neutral,0.0
5362,2022-10-31,neutral,0.0
5363,2022-10-31,negative,0.9998974800109863
5364,2022-10-31,neutral,0.0
5365,2022-10-31,neutral,0.0
5366,2022-10-31,neutral,0.0
5367,2022-10-30,neutral,0.0
5368,2022-10-30,positive,0.8094189763069153
5369,2022-10-30,neutral,0.0
5370,2022-10-30,neutral,0.0
5371,2022-10-30,positive,0.9971297383308411
5372,2022-10-29,positive,0.9998576641082764
5373,2022-10-29,neutral,0.0
5374,2022-10-29,neutral,0.0
5375,2022-10-29,positive,0.9526009559631348
5376,2022-10-29,neutral,0.0
5377,2022-10-28,neutral,0.0
5378,2022-10-28,neutral,0.0
5379,2022-10-28,neutral,0.0
5380,2022-10-28,neutral,0.0
5381,2022-10-28,positive,0.9999852180480957
5382,2022-10-27,positive,0.9999994039535522
5383,2022-10-27,negative,0.9979785084724426
5384,2022-10-27,neutral,0.0
5385,2022-10-27,neutral,0.0
5386,2022-10-27,neutral,0.0
5387,2022-10-26,positive,0.9998602867126465
5388,2022-10-26,neutral,0.0
5389,2022-10-26,neutral,0.0
5390,2022-10-26,neutral,0.0
5391,2022-10-26,positive,0.957586407661438
5392,2022-10-25,positive,0.9999886751174927
5393,2022-10-25,neutral,0.0
5394,2022-10-25,negative,0.9999995231628418
5395,2022-10-25,negative,0.5053503513336182
5396,2022-10-25,neutral,0.0
5397,2022-10-24,neutral,0.0
5398,2022-10-24,neutral,0.0
5399,2022-10-24,negative,0.9597871899604797
5400,2022-10-24,neutral,0.0
5401,2022-10-24,neutral,0.0
5402,2022-10-23,neutral,0.0
5403,2022-10-23,positive,0.9241310954093933
5404,2022-10-23,neutral,0.0
5405,2022-10-23,neutral,0.0
5406,2022-10-23,positive,0.8357770442962646
5407,2022-10-22,neutral,0.0
5408,2022-10-22,neutral,0.0
5409,2022-10-22,negative,0.9911240339279175
5410,2022-10-22,negative,0.9896370768547058
5411,2022-10-22,neutral,0.0
5412,2022-10-21,neutral,0.0
5413,2022-10-21,neutral,0.0
5414,2022-10-21,neutral,0.0
5415,2022-10-21,negative,0.8599470257759094
5416,2022-10-21,positive,0.9321691393852234
5417,2022-10-20,negative,0.9445591568946838
5418,2022-10-20,positive,0.9999918937683105
5419,2022-10-20,neutral,0.0
5420,2022-10-20,neutral,0.0
5421,2022-10-20,neutral,0.0
5422,2022-10-19,neutral,0.0
5423,2022-10-19,neutral,0.0
5424,2022-10-19,neutral,0.0
5425,2022-10-19,neutral,0.0
5426,2022-10-19,neutral,0.0
5427,2022-10-18,neutral,0.0
5428,2022-10-18,neutral,0.0
5429,2022-10-18,neutral,0.0
5430,2022-10-18,neutral,0.0
5431,2022-10-18,neutral,0.0
5432,2022-10-17,neutral,0.0
5433,2022-10-17,neutral,0.0
5434,2022-10-17,neutral,0.0
5435,2022-10-17,neutral,0.0
5436,2022-10-17,neutral,0.0
5437,2022-10-16,neutral,0.0
5438,2022-10-16,neutral,0.0
5439,2022-10-16,neutral,0.0
5440,2022-10-16,negative,0.9997496008872986
5441,2022-10-16,neutral,0.0
5442,2022-10-15,neutral,0.0
5443,2022-10-15,neutral,0.0
5444,2022-10-15,neutral,0.0
5445,2022-10-15,neutral,0.0
5446,2022-10-15,neutral,0.0
5447,2022-10-14,neutral,0.0
5448,2022-10-14,neutral,0.0
5449,2022-10-14,neutral,0.0
5450,2022-10-14,neutral,0.0
5451,2022-10-14,neutral,0.0
5452,2022-10-13,neutral,0.0
5453,2022-10-13,neutral,0.0
5454,2022-10-13,neutral,0.0
5455,2022-10-13,neutral,0.0
5456,2022-10-13,positive,0.9918898940086365
5457,2022-10-12,neutral,0.0
5458,2022-10-12,neutral,0.0
5459,2022-10-12,neutral,0.0
5460,2022-10-12,positive,1.0
5461,2022-10-12,positive,0.9968962669372559
5462,2022-10-11,positive,0.9997194409370422
5463,2022-10-11,neutral,0.0
5464,2022-10-11,neutral,0.0
5465,2022-10-11,neutral,0.0
5466,2022-10-11,neutral,0.0
5467,2022-10-10,neutral,0.0
5468,2022-10-10,neutral,0.0
5469,2022-10-10,neutral,0.0
5470,2022-10-10,negative,0.5004245638847351
5471,2022-10-10,neutral,0.0
5472,2022-10-09,neutral,0.0
5473,2022-10-09,negative,0.8367440700531006
5474,2022-10-09,neutral,0.0
5475,2022-10-09,neutral,0.0
5476,2022-10-09,negative,0.9549087882041931
5477,2022-10-08,neutral,0.0
5478,2022-10-08,neutral,0.0
5479,2022-10-08,neutral,0.0
5480,2022-10-08,neutral,0.0
5481,2022-10-08,neutral,0.0
5482,2022-10-07,neutral,0.0
5483,2022-10-07,neutral,0.0
5484,2022-10-07,neutral,0.0
5485,2022-10-07,neutral,0.0
5486,2022-10-07,neutral,0.0
5487,2022-10-06,neutral,0.0
5488,2022-10-06,neutral,0.0
5489,2022-10-06,negative,0.9998852014541626
5490,2022-10-06,neutral,0.0
5491,2022-10-06,neutral,0.0
5492,2022-10-05,neutral,0.0
5493,2022-10-05,neutral,0.0
5494,2022-10-05,neutral,0.0
5495,2022-10-05,neutral,0.0
5496,2022-10-05,neutral,0.0
5497,2022-10-04,neutral,0.0
5498,2022-10-04,neutral,0.0
5499,2022-10-04,neutral,0.0
5500,2022-10-04,neutral,0.0
5501,2022-10-04,neutral,0.0
5502,2022-10-03,neutral,0.0
5503,2022-10-03,neutral,0.0
5504,2022-10-03,neutral,0.0
5505,2022-10-03,neutral,0.0
5506,2022-10-03,neutral,0.0
5507,2022-10-02,neutral,0.0
5508,2022-10-02,neutral,0.0
5509,2022-10-02,neutral,0.0
5510,2022-10-02,negative,0.9339113235473633
